id,idade,nomeJogador,nacionalidade,nomeClube
172685,33,JOSÉ CRESPO,SPAIN,PAOK
204324,25,M. KENNEDY,NORTHERN IRELAND,ABERDEEN
230522,20,NASCIMENTARDO,BRAZIL,CEARÁ SPORTING CLUB
220635,24,T. CONLON,ENGLAND,PORT VALE
235927,25,M. CUADRA,ARGENTINA,RACING CLUB
186961,30,A. PALOSCHI,ITALY,SPAL
205401,27,VAKO,GEORGIA,SAN JOSE EARTHQUAKES
11141,37,16 M. KLOSE,GERMANY,LAZIO
229270,24,M. LEMOS,URUGUAY,FENERBAHÇE SK
190058,30,D. SORGIĆ,SERBIA,AJ AUXERRE
135883,34,20 S. FRANCIS,ENGLAND,BOURNEMOUTH
196801,31,MEXER,MOZAMBIQUE,FC GIRONDINS DE BORDEAUX
223147,27,J. BIADA,GERMANY,SV SANDHAUSEN
27,33,16 J. COLE,ENGLAND,COVENTRY CITY
246803,23,D. JONES,UNITED STATES,NEW ENGLAND REVOLUTION
225927,26,Q. LECOEUCHE,FRANCE,AC AJACCIO
204095,29,R. JACKSON,ENGLAND,GILLINGHAM
222583,24,T. JAMES,WALES,WIGAN ATHLETIC
204166,30,A. TONEV,BULGARIA,
234418,26,P. KURZWEG,GERMANY,FC INGOLSTADT 04
204619,27,20 D. DE BELDER,BELGIUM,KSV CERCLE BRUGGE
202276,29,S. ZOLLER,GERMANY,VFL BOCHUM 1848
214622,25,J. TOLJAN,GERMANY,SASSUOLO
243911,22,20 Y. ETIENNE,FRANCE,AS MONACO
248053,22,S. ARZAMENDIA,PARAGUAY,
238190,19,20 J. CASTILLO,NETHERLANDS,AJAX
182836,31,A. CARROLL,ENGLAND,NEWCASTLE UNITED
211870,30,D. NAZAROV,AZERBAIJAN,FC ERZGEBIRGE AUE
232390,23,20 GUILHERME PAREDE,BRAZIL,CLUB ATLÉTICO TALLERES
224415,26,LUIS RIOJA,SPAIN,DEPORTIVO ALAVÉS
231838,22,M. WÖBER,AUSTRIA,FC RED BULL SALZBURG
228738,24,J. MURILLO,VENEZUELA,CD TONDELA
225128,26,G. ACAMPORA,ITALY,SPEZIA
212205,25,N. STORM,BELGIUM,KV MECHELEN
229476,23,W. ANTON,GERMANY,VFB STUTTGART
235636,22,M. MADSEN,DENMARK,LASK LINZ
202750,29,W. BOLY,FRANCE,WOLVERHAMPTON WANDERERS
167706,31,20 N. BENDTNER,DENMARK,FC KØBENHAVN
235971,26,PABLO LARREA,SPAIN,SD PONFERRADINA
240561,22,G. BOUZOUKIS,GREECE,PANATHINAIKOS FC
230484,24,ADRIÁN BURNABÃO,BRAZIL,BOTAFOGO
210380,26,20 D. DIAMANTAKOS,GREECE,FC ST. PAULI
104442,36,C. BURKE,SCOTLAND,KILMARNOCK
245084,20,M. BUSI,BELGIUM,SPORTING DE CHARLEROI
221743,26,HÉLDER COSTA,PORTUGAL,LEEDS UNITED
190324,29,C. KABASELE,BELGIUM,WATFORD
206317,28,N. BITTON,ISRAEL,CELTIC
152912,39,J. SAND,ARGENTINA,CLUB ATLÉTICO LANÚS
204033,26,N. DEVLIN,SCOTLAND,LIVINGSTON FC
203038,26,LUCAS PIAZÓN,BRAZIL,RIO AVE FC
161690,32,17 A. VELA,MEXICO,CRUZ AZUL
228791,22,OTEGUI,SPAIN,CA OSASUNA
244523,22,JAVI HERNÁNDEZ,SPAIN,CD LEGANÉS
233800,21,F. BJØRKAN,NORWAY,FK BODØ/GLIMT
251497,18,20 O. DIAKITÉ,MALI,SCR ALTACH
205008,24,20 ADRYAN,BRAZIL,KAYSERISPOR
205559,27,20 N. DICKO,MALI,VITESSE
241726,20,A. PEREIRA,NORWAY,PAOK
209984,27,M. AGU,NIGERIA,VITÓRIA GUIMARÃES
252595,17,20 F. TOLOMELLO,ITALY,TRAPANI
223151,22,D. OBERLIN,SWITZERLAND,FC BASEL 1893
229118,25,J. SMEETS,NETHERLANDS,FORTUNA SITTARD
252091,26,KAXE,SPAIN,SD PONFERRADINA
231094,27,J. ROJAS,ECUADOR,DELFÍN SC
176942,33,M. LUSTIG,SWEDEN,AIK
242916,20,Y. SUGAWARA,JAPAN,AZ ALKMAAR
217007,27,M. THIAM,SENEGAL,FENERBAHÇE SK
227936,25,20 R. MAZÁŇ,SLOVAKIA,CD TENERIFE
212613,25,W. SAÏD,FRANCE,TOULOUSE FOOTBALL CLUB
212454,25,C. O'DOWDA,REPUBLIC OF IRELAND,BRISTOL CITY
248084,28,A. SIN,ROMANIA,DINAMO BUCUREŞTI
177129,34,A. BODZEK,POLAND,FORTUNA DÜSSELDORF
190139,29,ADAÍLTON,BRAZIL,FC TOKYO
205089,26,M. VALOTI,ITALY,SPAL
237916,20,W. SMALLBONE,REPUBLIC OF IRELAND,SOUTHAMPTON
205953,29,JOÃO PAULO,BRAZIL,SEATTLE SOUNDERS FC
240953,24,N. TENAGLIA,ARGENTINA,CLUB ATLÉTICO TALLERES
177605,32,20 JON ERICE,SPAIN,ALBACETE BP
228271,27,C. GONZÁLES,PERU,
216449,25,TOMÁS PODSTAWSKI,PORTUGAL,POGOŃ SZCZECIN
186751,30,B. GRANT,ENGLAND,OLDHAM ATHLETIC
230991,29,FAFÀ PICAULT,UNITED STATES,FC DALLAS
228651,21,20 G. FELICIOLI,ITALY,VENEZIA FC
229150,23,P. HATZIDIAKOS,GREECE,AZ ALKMAAR
246033,21,S. SOSA,ARGENTINA,RIVER PLATE
242431,21,20 S. FRIEDE,GERMANY,SV WEHEN WIESBADEN
232512,32,Y. KASHIWA,JAPAN,SANFRECCE HIROSHIMA
219709,25,SAÚL,SPAIN,REAL SPORTING DE GIJÓN
223054,29,C. PENILLA,ECUADOR,NEW ENGLAND REVOLUTION
203279,27,20 WELLINGTON NEM,BRAZIL,SHAKHTAR DONETSK
254796,18,N. MADUEKE,ENGLAND,PSV
228614,25,G. HOLTMANN,GERMANY,VFL BOCHUM 1848
53050,35,20 E. ADEBAYOR,TOGO,OLIMPIA ASUNCIÓN
162409,33,G. ROSSI,ITALY,REAL SALT LAKE
193794,22,VILLALIBRE,SPAIN,ATHLETIC CLUB DE BILBAO
214949,26,H. MANZALA,DR CONGO,KAYSERISPOR
241923,24,VAGNER,CAPE VERDE,FC METZ
223918,24,B. COMLEY,MONTSERRAT,BOLTON WANDERERS
235125,22,J. ESQUIVEL,MEXICO,FC JUÁREZ
197031,26,M. DUCKSCH,GERMANY,HANNOVER 96
228544,24,S. DAHAM,ALGERIA,FC SOCHAUX-MONTBÉLIARD
199393,32,N. PALLOIS,FRANCE,FC NANTES
228408,22,C. RONAN,REPUBLIC OF IRELAND,WOLVERHAMPTON WANDERERS
207653,30,M. BOLAÑOS,ECUADOR,CLUB TIJUANA
221452,25,NANO MESA,SPAIN,CÁDIZ CF
193632,29,A. NOVIKOVAS,LITHUANIA,BB ERZURUMSPOR
230227,20,CAIO NUNSON,BRAZIL,GOIÁS
185171,33,A. AUASSAR,NETHERLANDS,SPARTA ROTTERDAM
255109,22,D. TIJANIĆ,SLOVENIA,RAKÓW CZĘSTOCHOWA
201549,32,N. NIKOLIĆ,HUNGARY,
221854,27,WU XINGHAN,CHINA PR,SHANDONG LUNENG TAISHAN FC
212714,23,20 T. CASASOLA,ARGENTINA,COSENZA
155964,36,S. MCDONALD,AUSTRALIA,BRISBANE ROAR
190504,27,20 H. AKPAN,NIGERIA,BRADFORD CITY
247881,24,J. ESCOBAR,PARAGUAY,CRUZ AZUL
201522,29,S. ZELLNER,GERMANY,1. FC SAARBRÜCKEN
224146,29,JESÚS IMAZ,SPAIN,JAGIELLONIA BIAŁYSTOK
246006,22,C. DEVLIN,AUSTRALIA,WELLINGTON PHOENIX
223105,25,20 N. OROZ,ARGENTINA,RACING CLUB
244797,22,P. MUSA,CROATIA,SK SLAVIA PRAHA
184847,31,J. GOOSSENS,NETHERLANDS,ADO DEN HAAG
240875,23,M. VILLASANTI,PARAGUAY,
240060,20,M. AARONS,ENGLAND,NORWICH CITY
221736,27,J. PEREIRA,COLOMBIA,MILLONARIOS FC
214354,28,D. ASPRILLA,COLOMBIA,PORTLAND TIMBERS
204289,26,S. BERAHINO,BURUNDI,SV ZULTE-WAREGEM
164766,32,L. WALLACE,SCOTLAND,QUEENS PARK RANGERS
235425,23,D. JONES,UNITED STATES,NASHVILLE SC
206653,25,B. POTTS,ENGLAND,PRESTON NORTH END
164610,36,J. LARENTOWICZ,UNITED STATES,ATLANTA UNITED
198373,28,S. ROBINSON,SCOTLAND,LIVINGSTON FC
208919,24,R. GAULD,SCOTLAND,FARENSE
210646,26,A. RØMER,DENMARK,RANDERS FC
212509,28,C. ASCUES,PERU,ALIANZA LIMA
225252,28,J. DUQUE,COLOMBIA,MILLONARIOS FC
236846,20,KENNY ROCHA SANTOS,CAPE VERDE,AS NANCY LORRAINE
201966,32,A. SØDERLUND,NORWAY,BK HÄCKEN
232331,21,19 E. AYDOĞAN,TURKEY,BURSASPOR
173436,32,N. DYER,ENGLAND,SWANSEA CITY
236043,22,D. BATTY,ENGLAND,HULL CITY
241026,21,T. CHANCALAY,ARGENTINA,CLUB ATLÉTICO COLÓN
238236,21,O. BRYNHILDSEN,NORWAY,MOLDE FK
196905,27,S. WIESER,LIECHTENSTEIN,FC VADUZ
232342,30,M. LUGO,PARAGUAY,COQUIMBO UNIDO
244667,29,ELADY,SPAIN,FC CARTAGENA
220513,26,F. RICCI,ITALY,SASSUOLO
241278,21,O. MORUȚAN,ROMANIA,FCSB (STEAUA)
210706,26,N. CHAMED,COMOROS,GAZ METAN MEDIAŞ
216778,26,RÚBEN SEMEDO,PORTUGAL,OLYMPIACOS CFP
225625,24,K. VINCENT-YOUNG,ENGLAND,IPSWICH TOWN
222420,25,G. WARD,ENGLAND,BLACKPOOL
204709,27,D. RUBIO,CHILE,COLORADO RAPIDS
50542,37,J. DEFOE,ENGLAND,RANGERS FC
198394,28,A. KAČANIKLIĆ,SWEDEN,HAMMARBY IF
233544,26,K. MALINOV,BULGARIA,OUD-HEVERLEE LEUVEN
210441,28,FRAN SOL,SPAIN,DYNAMO KYIV
203127,28,20 P. SEGBEFIA,TOGO,GAZIŞEHIR GAZIANTEP F.K.
205712,26,BRUNO ANDRADE,PORTUGAL,SALFORD CITY
216275,26,P. MWENE,AUSTRIA,1. FSV MAINZ 05
234916,24,S. OWUSU,GHANA,AL FAYHA
241522,21,J. WIND,DENMARK,FC KØBENHAVN
203287,26,E. HARRISON,WALES,PORTSMOUTH
257885,29,T. TOMIĆ,BOSNIA HERZEGOVINA,FC ADMIRA WACKER MÖDLING
233369,23,19 L. MONTOYA,ARGENTINA,SAN LORENZO DE ALMAGRO
251693,35,A. ALFÁRNEZ,ECUADOR,
218922,23,G. DAVIES,SIERRA LEONE,SKN ST. PÖLTEN
245287,21,SERGIO LÓPEZ,SPAIN,REAL VALLADOLID CF
181699,29,19 S. ESCUDERO,JAPAN,ULSAN HYUNDAI FC
232166,26,F. HERBERS,GERMANY,CHICAGO FIRE
194196,30,F. DIAGNE,SENEGAL,ATIKER KONYASPOR
239045,25,E. KILINÇ,TURKEY,GALATASARAY SK
225356,28,A. IBARGÜEN,COLOMBIA,CLUB AMÉRICA
184927,32,I. OUALI,ALGERIA,HATAYSPOR
242744,20,A. AREMU,NIGERIA,FC ST. PAULI
238053,29,S. LIMBOMBE,BELGIUM,OUD-HEVERLEE LEUVEN
235253,23,P. KAMMERBAUER,GERMANY,EINTRACHT BRAUNSCHWEIG
233050,20,M. SMITH,WALES,MANCHESTER CITY
209818,26,J. BRENET,NETHERLANDS,TSG 1899 HOFFENHEIM
222045,24,20 C. HALKETT,SCOTLAND,HEART OF MIDLOTHIAN
239504,25,J. GORDON,ENGLAND,WALSALL
230497,28,ERICK GAMEIRA,BRAZIL,CLUB ATHLETICO PARANAENSE
252932,20,20 DAVID SÁNCHEZ,SPAIN,DEPORTIVO DE LA CORUÑA
216416,25,J. GYAMERAH,GERMANY,HAMBURGER SV
205631,28,C. INSAURRALDE,ARGENTINA,NEWELL'S OLD BOYS
227601,23,A. ANDERSSON,SWEDEN,BK HÄCKEN
223680,24,M. SCHUSTER,GERMANY,SV WALDHOF MANNHEIM
202271,28,A. GOGIA,GERMANY,1. FC UNION BERLIN
219518,27,P. BECKER,ARGENTINA,CLUB ATLÉTICO ALDOSIVI
216517,26,20 D. RIENSTRA,NETHERLANDS,RKC WAALWIJK
200806,29,R. SMALLWOOD,ENGLAND,HULL CITY
213432,28,20 F. FERREYRA,ARGENTINA,RCD ESPANYOL
238196,21,A. SIGURÐSSON,ICELAND,PFC CSKA MOSCOW
251341,19,M. AKÉ,FRANCE,OLYMPIQUE DE MARSEILLE
194847,27,18 RYAN MENDES,CAPE VERDE,KAYSERISPOR
246866,20,PEDRO PELÁGIO,PORTUGAL,CLUBE SPORT MARÍTIMO
193422,28,T. BØRVEN,NORWAY,MKE ANKARAGÜCÜ
212223,26,S. MAGUIRE,REPUBLIC OF IRELAND,PRESTON NORTH END
230824,22,PEDRO PEREIRA,PORTUGAL,CROTONE
193701,29,J. NORWOOD,ENGLAND,IPSWICH TOWN
251196,27,F. MAKARINGE,SOUTH AFRICA,ORLANDO PIRATES
232163,27,Y. NIAKATÉ,FRANCE,AL WEHDA
223866,22,S. LOVRIČ,SLOVENIA,FC LUGANO
193522,34,F. LEPORE,ITALY,AC MONZA
230561,22,J. GROT,NETHERLANDS,LEEDS UNITED
158221,37,JUANMA,SPAIN,CF FUENLABRADA
195363,28,J. BRUMA,NETHERLANDS,VFL WOLFSBURG
193469,31,VÍCTOR RUIZ,SPAIN,REAL BETIS
219523,27,20 J. AGUIRRE,ARGENTINA,ROSARIO CENTRAL
252145,18,NUNO MENDES,PORTUGAL,SPORTING CP
189885,32,C. NOONE,ENGLAND,MELBOURNE CITY FC
189895,30,ENRIC VALLÈS,SPAIN,SANDEFJORD FOTBALL
198704,27,J. MCEACHRAN,ENGLAND,BIRMINGHAM CITY
192479,28,B. REEVES,NORTHERN IRELAND,PLYMOUTH ARGYLE
239312,21,20 D. AVOUNOU,CONGO,STADE MALHERBE CAEN
209254,30,R. WILLMOTT,ENGLAND,NEWPORT COUNTY
230292,24,ELTILDO BESSA,BRAZIL,FORTALEZA
199627,28,H. PELL,ENGLAND,COLCHESTER UNITED
204360,24,17 C. NEWTON,ENGLAND,CAMBRIDGE UNITED
176542,35,C. VALENCIA,COLOMBIA,JUNIOR FC
236167,20,FREDDY CARDOUSO,BRAZIL,ATLÉTICO CLUBE GOIANIENSE
258632,23,M. VULIC,SERBIA,CROTONE
184456,31,E. LICHAJ,UNITED STATES,FATIH KARAGÜMRÜK S.K.
219160,25,20 V. CANTILLO,COLOMBIA,JUNIOR FC
251479,19,M. DE CUYPER,BELGIUM,CLUB BRUGGE KV
245062,28,J. GONZÁLEZ,PARAGUAY,CLUB NECAXA
36111,38,K. BECKERMAN,UNITED STATES,REAL SALT LAKE
189068,31,B. DOST,NETHERLANDS,EINTRACHT FRANKFURT
53030,34,17 A. DIARRA,FRANCE,AS NANCY LORRAINE
243788,20,A. MUCOLLI,ALBANIA,VEJLE BOLDKLUB
234991,22,M. OPONDO,UGANDA,ODENSE BOLDKLUB
240978,21,D. MANDROIU,REPUBLIC OF IRELAND,BOHEMIAN FC
199977,30,20 VICENTE GÓMEZ,SPAIN,DEPORTIVO DE LA CORUÑA
243988,24,ALE DÍEZ,SPAIN,UD LAS PALMAS
240082,22,M. LYSOV,RUSSIA,LOKOMOTIV MOSCOW
203304,27,B. ASSOMBALONGA,DR CONGO,MIDDLESBROUGH
233079,24,C. RIVERA,COLOMBIA,CLUB TIJUANA
215422,25,F. HOLTHAUS,GERMANY,VIKTORIA KÖLN
234172,26,B. BESE,HUNGARY,OUD-HEVERLEE LEUVEN
216460,25,J. GIMÉNEZ,URUGUAY,ATLÉTICO MADRID
246341,26,T. SHICHI,JAPAN,YOKOHAMA FC
229123,23,R. BROOM,WALES,PETERBOROUGH UNITED
201363,27,RYDER MATOS,BRAZIL,UDINESE
222693,25,H. FERTOLI,ARGENTINA,RACING CLUB
246790,26,A. BAMBA,FRANCE,FC NANTES
198379,26,20 G. THORNE,ENGLAND,OXFORD UNITED
231391,23,JOÃO CARVALHO,PORTUGAL,UD ALMERÍA
212693,26,T. SÖDERSTRÖM,SWEDEN,HAMMARBY IF
220862,28,J. HUGILL,ENGLAND,NORWICH CITY
170472,31,J. PARR,NORWAY,STRØMSGODSET IF
229650,23,C. GUTIÉRREZ,CHILE,VANCOUVER WHITECAPS FC
214313,27,J. DELGADO,CHILE,CLUB NECAXA
246444,23,T. IWATA,JAPAN,OITA TRINITA
148803,36,K. HUNTELAAR,NETHERLANDS,AJAX
224221,24,J. ANDERSEN,DENMARK,OLYMPIQUE LYONNAIS
240415,21,20 ANDRÉ SOUSA,PORTUGAL,VITÓRIA DE SETÚBAL
204936,27,J. EGAN,REPUBLIC OF IRELAND,SHEFFIELD UNITED
211514,26,R. JAMES,ENGLAND,DONCASTER ROVERS
230402,20,MUO CADETE,BRAZIL,PALMEIRAS
241237,21,F. KANOUTÉ,SENEGAL,KSV CERCLE BRUGGE
194964,28,N. MENDEZ-LAING,ENGLAND,CARDIFF CITY
192671,34,M. RONDÓN,VENEZUELA,CFR CLUJ
197441,29,ÁNGEL MARTÍNEZ,SPAIN,FC VIITORUL
253102,17,A. AOUCHICHE,FRANCE,AS SAINT-ÉTIENNE
207892,27,J. GYAU,UNITED STATES,FC CINCINNATI
243743,26,20 F. VITERITTI,GERMANY,FSV ZWICKAU
205495,27,A. LOZANO,HONDURAS,CÁDIZ CF
107651,34,18 H. ALTINTOP,TURKEY,1. FC KAISERSLAUTERN
220521,25,M. BĂLAȘA,ROMANIA,UNIVERSITATEA CRAIOVA
218725,19,17 D. KHODZHANIYAZOV,RUSSIA,AARHUS GF
227515,24,D. MORENO,COLOMBIA,CLUBE SPORT MARÍTIMO
218464,31,E. QUIÑONES,COLOMBIA,MILLONARIOS FC
137359,35,C. LEPOINT,BELGIUM,KV KORTRIJK
222352,23,A. AJETI,SWITZERLAND,CELTIC
228751,22,M. LISTKOWSKI,POLAND,LECCE
208714,33,D. GRIGORE,ROMANIA,
247950,22,G. SIMION,ROMANIA,FCSB (STEAUA)
246045,19,P. DE LA VEGA,ARGENTINA,CLUB ATLÉTICO LANÚS
229605,22,C. CONNOLLY,ENGLAND,EVERTON
183254,35,PAULO VINÍCIUS,BRAZIL,CFR CLUJ
48752,34,14 LINCOLN,BRAZIL,BAHIA
41784,34,15 M. NIANG,SENEGAL,AC ARLES AVIGNON
204847,26,T. KANE,ENGLAND,QUEENS PARK RANGERS
198177,28,B. SCHENKEVELD,NETHERLANDS,PANATHINAIKOS FC
244228,22,20 A. BUSSAGLIA,ITALY,CITTADELLA
216627,27,K. MOORE,WALES,CARDIFF CITY
189446,30,J. STANISLAS,ENGLAND,BOURNEMOUTH
212000,25,E. BERKO,GERMANY,SV DARMSTADT 98
192165,34,PAULINHO,BRAZIL,HAMMARBY IF
253072,21,D. NÚÑEZ,URUGUAY,SL BENFICA
230912,23,P. GHIGLIONE,ITALY,GENOA
241536,23,M. SARKARIA,AUSTRIA,FK AUSTRIA WIEN
197885,24,17 CEDRICK,DR CONGO,UCAM MURCIA CF
253150,21,M. TRÉSOR,BELGIUM,WILLEM II
233290,23,R. ZHEMALETDINOV,RUSSIA,LOKOMOTIV MOSCOW
224150,26,J. SALAS,MEXICO,PUEBLA FC
223138,25,A. BRIANÇON,FRANCE,NÎMES OLYMPIQUE
204626,26,T. GRØGAARD,NORWAY,SK BRANN
172960,32,L. GRABBAN,ENGLAND,NOTTINGHAM FOREST
238923,25,R. SCHEU,GERMANY,SV SANDHAUSEN
186565,30,S. WAGSTAFF,ENGLAND,FOREST GREEN ROVERS
227732,23,A. DONIS,GREECE,STADE DE REIMS
228375,24,M. VERA,ARGENTINA,HOUSTON DYNAMO
212126,24,20 N. NINKOVIĆ,SERBIA,ASCOLI
252683,23,B. EL MOHAMADY,EGYPT,
219104,26,C. BRAVO,CHILE,PEÑAROL
227918,21,20 N. DALMONTE,ITALY,TRAPANI
223759,24,19 V. YURCHENKO,UKRAINE,VEJLE BOLDKLUB
211249,32,R. RODRÍGUEZ,URUGUAY,RIVER PLATE MONTEVIDEO
201943,27,A. CORNELIUS,DENMARK,PARMA
227798,30,M. CALZADA,URUGUAY,RIVER PLATE MONTEVIDEO
219988,27,F. AVENATTI,URUGUAY,STANDARD DE LIÈGE
203095,28,S. GANNON,REPUBLIC OF IRELAND,DUNDALK
241498,25,R. IBARRA,ECUADOR,PACHUCA
258040,21,G. PAPANIKOLAOU,GREECE,RAKÓW CZĘSTOCHOWA
186559,29,20 J. BUTTERFIELD,ENGLAND,LUTON TOWN
210698,25,M. STEINMANN,GERMANY,WELLINGTON PHOENIX
240956,22,M. MELLUSO,ARGENTINA,GIMNASIA Y ESGRIMA LA PLATA
245021,23,M. LOUM,SENEGAL,FC PORTO
211302,30,G. LAPADULA,ITALY,BENEVENTO
193956,31,B. PRINGLE,ENGLAND,MORECAMBE
213136,29,S. WILLEMS,FRANCE,SPORTING DE CHARLEROI
243447,20,L. NECUL,ARGENTINA,ARSENAL DE SARANDÍ
173040,33,A. BONNET,FRANCE,LE HAVRE AC
177448,33,G. SVENSSON,SWEDEN,SEATTLE SOUNDERS FC
246403,28,B. CAICEDO,ECUADOR,INDEPENDIENTE DEL VALLE
241093,22,S. OUM GOUET,CAMEROON,SCR ALTACH
202243,30,20 S. CARRASCO,UNITED STATES,LA GALAXY
205232,27,D. MCGEOUCH,SCOTLAND,ABERDEEN
246164,21,L. VALENTI,ARGENTINA,PARMA
254422,23,K. PERALTA,ECUADOR,EL NACIONAL
239498,25,B. HENNING,GERMANY,VFL OSNABRÜCK
255111,20,J. MÁRQUEZ,MEXICO,CLUB ATLAS
236461,23,J. MATETA,FRANCE,1. FSV MAINZ 05
243551,24,A. GHOLIZADEH,IRAN,SPORTING DE CHARLEROI
242663,21,S. BORNAUW,BELGIUM,1. FC KÖLN
220876,23,F. HONORAT,FRANCE,STADE BRESTOIS 29
176993,29,BOJAN,SPAIN,MONTREAL IMPACT
224718,25,T. ANTALYALI,TURKEY,GALATASARAY SK
191547,33,S. KOROKI,JAPAN,URAWA RED DIAMONDS
239701,20,R. SCHMID,AUSTRIA,SV WERDER BREMEN
247880,26,D. VALDEZ,PARAGUAY,SOL DE AMÉRICA
225101,21,20 M. VITALE,ITALY,FROSINONE
177273,32,J. DOMÍNGUEZ,MEXICO,CRUZ AZUL
241103,20,Z. VANHEUSDEN,BELGIUM,STANDARD DE LIÈGE
239606,23,L. SCHERFF,GERMANY,FC HANSA ROSTOCK
237283,25,N. RENIERO,ARGENTINA,RACING CLUB
206316,29,20 T. BEN HAIM,ISRAEL,SPARTA PRAHA
245388,20,J. TODIBO,FRANCE,FC BARCELONA
234148,24,W. JANSSENS,BELGIUM,SINT-TRUIDENSE VV
255380,22,I. SORO,IVORY COAST,CELTIC
229991,22,FRAN VILLALBA,SPAIN,UD ALMERÍA
192445,29,D. GINCZEK,GERMANY,VFL WOLFSBURG
200981,28,N. DUMITRU,ITALY,GAZ METAN MEDIAŞ
256545,24,A. BAJIC,AUSTRIA,SV RIED
192091,31,WELINTON,BRAZIL,BEŞIKTAŞ JK
241016,29,A. VETRIH,SLOVENIA,ÇAYKUR RIZESPOR
199234,28,S. STANGL,AUSTRIA,TÜRKGÜCÜ MÜNCHEN
189945,30,Y. RAVET,FRANCE,GRENOBLE FOOT 38
222734,26,KANG SANG WOO,KOREA REPUBLIC,POHANG STEELERS
202855,32,TAN LONG,CHINA PR,
207558,29,M. BROBERG,SWEDEN,ÖREBRO SK
187337,31,G. MOLINS,SWEDEN,SARPSBORG 08 FF
229686,25,HENRIQUE,BRAZIL,PORTIMONENSE SC
241162,22,J. PAINTSIL,GHANA,MKE ANKARAGÜCÜ
157393,33,19 M. SISSOKO,MALI,FC SOCHAUX-MONTBÉLIARD
213695,24,S. GOSS,ENGLAND,SHREWSBURY
136130,33,16 ALEX,BRAZIL,MILAN
222870,23,G. COOPER,ENGLAND,PLYMOUTH ARGYLE
237000,22,R. CANNON,UNITED STATES,BOAVISTA FC
212300,26,J. O'CONNELL,ENGLAND,SHEFFIELD UNITED
174754,31,G. TORRES,PANAMA,INDEPENDIENTE DEL VALLE
214014,29,C. LIZARAZO,COLOMBIA,DEPORTIVO CALI
224198,24,K. HAFEZ,EGYPT,YENI MALATYASPOR
242634,22,I. TWUM,GHANA,MJØNDALEN IF
236405,26,LASURE,SPAIN,CD LEGANÉS
201114,27,B. PAWŁOWSKI,POLAND,ŚLĄSK WROCŁAW
225169,26,T. MAURICIO,FRANCE,RACING CLUB DE LENS
215328,27,G. GIL ROMERO,ARGENTINA,CLUB ATLÉTICO ALDOSIVI
234686,21,J. LOTOMBA,SWITZERLAND,OGC NICE
238805,24,F. HANSCH,GERMANY,SV SANDHAUSEN
214429,29,L. VALENCIA,CHILE,COLO-COLO
257411,20,S. BENCHAMA,FRANCE,MONTPELLIER HSC
242075,20,J. SARGENT,UNITED STATES,SV WERDER BREMEN
214710,28,J. ESPINOZA,CHILE,COQUIMBO UNIDO
207645,27,M. BARROW,GAMBIA,JEONBUK HYUNDAI MOTORS
232192,23,C. MARTINS,LUXEMBOURG,BSC YOUNG BOYS
45472,35,17 A. HLEB,BELARUS,KRYLYA SOVETOV SAMARA
225793,22,B. GODFREY,ENGLAND,NORWICH CITY
225783,22,S. MAVIDIDI,ENGLAND,MONTPELLIER HSC
181460,26,18 S. NINIS,GREECE,KV MECHELEN
237490,21,P. SONTHEIMER,GERMANY,FC WÜRZBURGER KICKERS
232597,31,H. FUJIHARU,JAPAN,GAMBA OSAKA
247974,24,A. IVANOV,BULGARIA,UNIVERSITATEA CRAIOVA
210859,31,V. LAURINI,FRANCE,PARMA
169424,32,20 I. BANDALOVSKI,BULGARIA,
242336,24,AGUADO,SPAIN,REAL VALLADOLID CF
241570,21,U. CARDONA,MEXICO,TIGRES U.A.N.L.
192938,28,Y. NGBAKOTO,DR CONGO,EN AVANT DE GUINGAMP
166919,30,19 M. WILSON,REPUBLIC OF IRELAND,BOLTON WANDERERS
188164,27,20 J. BAXTER,ENGLAND,PLYMOUTH ARGYLE
8842,36,15 L. SCALONI,ARGENTINA,ATALANTA
242270,23,N. ŠPALEK,SLOVAKIA,BRESCIA
239712,24,M. OKUGAWA,JAPAN,FC RED BULL SALZBURG
142329,33,19 A. TZIOLIS,GREECE,AL FAYHA
178422,33,CÉSAR DÍAZ,SPAIN,C.D. CASTELLÓN
240660,22,M. LÉRIS,FRANCE,SAMPDORIA
203902,28,A. LUNA,URUGUAY,MELBOURNE CITY FC
243049,19,M. VIVIANI,ITALY,BRESCIA
227678,22,E. KONSA,ENGLAND,ASTON VILLA
237544,22,20 L. VIDO,ITALY,PISA
216067,30,R. GAGLIOLO,SWEDEN,PARMA
202528,26,J. RUFFELS,ENGLAND,OXFORD UNITED
236518,22,A. NORDIN,FRANCE,AS SAINT-ÉTIENNE
204394,28,20 E. GYASI,GHANA,FC DALLAS
183129,30,C. CLARK,REPUBLIC OF IRELAND,NEWCASTLE UNITED
227617,24,20 L. JALLOW,GAMBIA,US SALERNITANA 1919
175389,29,15 D. OLIECH,KENYA,AC AJACCIO
202663,27,D. HORGAN,REPUBLIC OF IRELAND,WYCOMBE WANDERERS
242088,25,Y. WAKIZAKA,JAPAN,KAWASAKI FRONTALE
234925,19,K. PIERIE,NETHERLANDS,FC TWENTE
3467,37,YURI,BRAZIL,SD PONFERRADINA
246057,23,S. MÉNDEZ,ECUADOR,ORLANDO CITY SC
203399,27,O. BOUY,NETHERLANDS,LEEDS UNITED
232358,27,JUDSON,BRAZIL,SAN JOSE EARTHQUAKES
