id,idade,nomeJogador,nacionalidade,nomeClube
203604,26,D. PAVELKA,CZECH REPUBLIC,KASIMPAŞA SK
205525,24,BERNARD,BRAZIL,SHAKHTAR DONETSK
205590,28,LUÍS HERNÁNDEZ,SPAIN,MÁLAGA CF
155885,31,A. MCGEADY,REPUBLIC OF IRELAND,SUNDERLAND
196145,33,Y. ANCHICO,COLOMBIA,INDEPENDIENTE MEDELLÍN
192320,25,G. GARDNER,ENGLAND,BARNSLEY
178556,29,D. HOLLA,NETHERLANDS,FC TWENTE
183125,29,T. DEENEY,ENGLAND,WATFORD
49659,34,K. ZIANI,ALGERIA,US ORLÉANS LOIRET FOOTBALL
204493,24,R. HOLZHAUSER,AUSTRIA,FK AUSTRIA WIEN
210868,29,JOSÉ MARI,SPAIN,CÁDIZ CF
211504,22,L. BAKER,ENGLAND,MIDDLESBROUGH
176346,30,CHOI CHUL SOON,KOREA REPUBLIC,JEONBUK HYUNDAI MOTORS
178567,28,E. PIETERS,NETHERLANDS,STOKE CITY
206058,24,M. DE SCIGLIO,ITALY,JUVENTUS
177522,32,SUSO SANTANA,SPAIN,CD TENERIFE
215057,27,I. MARCONE,ARGENTINA,CLUB ATLÉTICO LANÚS
198553,27,C. GAMBOA,COSTA RICA,CELTIC
224202,24,I. CHOCHEV,BULGARIA,PALERMO
192156,27,RUBEN LIMA,PORTUGAL,MOREIRENSE FC
202864,25,N. PEÑAILILLO,CHILE,DEPORTES IQUIQUE
179899,30,A. SKÚLASON,ICELAND,SPORTING LOKEREN
170923,33,A. ESCHENKO,RUSSIA,SPARTAK MOSCOW
181271,28,B. DOČKAL,CZECH REPUBLIC,PHILADELPHIA UNION
201399,24,M. ICARDI,ARGENTINA,INTER
197391,28,L. VILSVIK,NORWAY,STRØMSGODSET IF
230965,21,N. NÁNDEZ,URUGUAY,BOCA JUNIORS
189105,29,V. ŞEN,TURKEY,ATIKER KONYASPOR
158543,33,O. PERALTA,MEXICO,CLUB AMÉRICA
214091,30,ALCATRAZ,COLOMBIA,DEPORTIVO PASTO
181816,33,A. RUKAVINA,SERBIA,VILLARREAL CF
188955,27,G. BOU,ARGENTINA,CLUB TIJUANA
232862,22,S. NAKAJIMA,JAPAN,PORTIMONENSE SC
185135,30,LORA,SPAIN,REAL SPORTING DE GIJÓN
204738,26,R. IBARRA,ECUADOR,CLUB AMÉRICA
176137,28,J. VOSSEN,BELGIUM,CLUB BRUGGE KV
233982,29,VÁGNER CORRALDO,BRAZIL,SANTOS
193470,25,A. SOUQUET,FRANCE,OGC NICE
202113,23,M. ODUBAJO,ENGLAND,HULL CITY
181483,32,M. JEDINÁK,AUSTRALIA,ASTON VILLA
228821,21,Z. MACHACH,FRANCE,NAPOLI
237239,21,E. BARDHI,NORTH MACEDONIA,LEVANTE UD
202106,26,M. KNOLL,GERMANY,SSV JAHN REGENSBURG
198749,26,J. CORONA,UNITED STATES,CLUB AMÉRICA
200318,25,M. UTH,GERMANY,TSG 1899 HOFFENHEIM
205114,29,T. INUI,JAPAN,SD EIBAR
209780,20,S. SCHRIJVERS,BELGIUM,KRC GENK
198368,29,TOMÁS PINA,SPAIN,DEPORTIVO ALAVÉS
202529,24,VÍCTOR ÁLVAREZ,SPAIN,ARSENAL TULA
225875,24,N. KREUZER,GERMANY,SG DYNAMO DRESDEN
202911,29,R. MORA,URUGUAY,RIVER PLATE
204215,24,A. REACH,ENGLAND,SHEFFIELD WEDNESDAY
219181,28,PEDRO TIBA,PORTUGAL,GD CHAVES
201016,27,O. SORG,GERMANY,HANNOVER 96
205410,27,G. ESPINOZA,CHILE,KAYSERISPOR
223223,27,K. VANDENDRIESSCHE,FRANCE,KV OOSTENDE
179544,30,Y. MULUMBU,DR CONGO,KILMARNOCK
204688,26,S. SCHWAB,AUSTRIA,SK RAPID WIEN
211872,26,P. HEISE,GERMANY,SG DYNAMO DRESDEN
208045,23,O. TANNANE,MOROCCO,AS SAINT-ÉTIENNE
189311,27,T. HATELEY,ENGLAND,PIAST GLIWICE
215331,26,L. JARA,ARGENTINA,BOCA JUNIORS
190467,25,D. DE BUEN,MEXICO,SANTOS LAGUNA
221342,19,PABLO MAFFEO,SPAIN,GIRONA FC
215107,22,H. VILLALBA,ARGENTINA,ATLANTA UNITED
192756,27,A. YUSUPOV,RUSSIA,FC ROSTOV
204771,27,R. BACA,MEXICO,CRUZ AZUL
229092,22,A. UMAR,NIGERIA,OSMANLISPOR
215192,29,G. DÍAZ,ARGENTINA,VÉLEZ SARSFIELD
227796,18,C. PULISIC,UNITED STATES,BORUSSIA DORTMUND
191944,29,KIM SUNG JOON,KOREA REPUBLIC,FC SEOUL
139720,31,V. KOMPANY,BELGIUM,MANCHESTER CITY
177100,31,T. WERNER,GERMANY,1. FC NÜRNBERG
205175,23,A. MILIK,POLAND,NAPOLI
198706,24,LUIS ALBERTO,SPAIN,LAZIO
219712,23,S. CRISTÓFORO,URUGUAY,FIORENTINA
217036,24,ÁLEX MORENO,SPAIN,RAYO VALLECANO
213353,26,K. KANGA,GABON,SPARTA PRAHA
53914,34,P. JAGIELKA,ENGLAND,EVERTON
139860,33,J. MOREL,FRANCE,OLYMPIQUE LYONNAIS
216334,22,P. GERKENS,BELGIUM,RSC ANDERLECHT
183955,30,T. CHEVALIER,FRANCE,KV KORTRIJK
198067,27,F. MOUBANDJE,SWITZERLAND,TOULOUSE FOOTBALL CLUB
194229,26,HUGO MALLO,SPAIN,RC CELTA
222994,23,M. NAKAMBA,ZIMBABWE,CLUB BRUGGE KV
236221,25,D. BRAŠANAC,SERBIA,CD LEGANÉS
188536,26,S. HANNI,ALGERIA,SPARTAK MOSCOW
178029,30,O. HURMACI,TURKEY,OSMANLISPOR
230197,29,ALEXO BAIA,BRAZIL,BOTAFOGO
226168,20,M. EGGESTEIN,GERMANY,SV WERDER BREMEN
205391,23,S. MEÏTÉ,FRANCE,FC GIRONDINS DE BORDEAUX
219728,26,EDGAR MÉNDEZ,SPAIN,CRUZ AZUL
228353,22,G. HENDRICKX,BELGIUM,SPORTING DE CHARLEROI
215615,26,MAIKEL MESA,SPAIN,GIMNÀSTIC DE TARRAGONA
188157,31,L. IMMERS,NETHERLANDS,ADO DEN HAAG
137199,38,F. BRIENZA,ITALY,BARI
214671,24,R. GÓMEZ,ARGENTINA,UNIÓN DE SANTA FE
212230,22,IURI MEDEIROS,PORTUGAL,GENOA
199173,27,M. CRIMI,ITALY,VIRTUS ENTELLA
219626,23,J. GÓMEZ,ARGENTINA,CLUB ATLÉTICO LANÚS
183414,29,D. DI GENNARO,ITALY,LAZIO
190143,27,JOSÉ ÁNGEL,SPAIN,SD EIBAR
236999,27,D. GUZMAN,COSTA RICA,PORTLAND TIMBERS
216435,22,S. LOBOTKA,SLOVAKIA,RC CELTA
237211,20,YURI RIBEIRO,PORTUGAL,RIO AVE FC
229636,22,G. PEREIRO,URUGUAY,PSV
177914,29,M. GÜVEN,TURKEY,OSMANLISPOR
186687,30,G. KAČAR,SERBIA,FC AUGSBURG
168565,31,H. RODALLEGA,COLOMBIA,TRABZONSPOR
202599,24,I. CORONADO,BRAZIL,PALERMO
193561,27,K. LEERDAM,SURINAME,SEATTLE SOUNDERS FC
52126,37,F. BALMONT,FRANCE,DIJON FCO
212218,23,A. LAPORTE,FRANCE,MANCHESTER CITY
186756,30,D. SWANSON,SCOTLAND,HIBERNIAN
189156,28,DANIEL CARRIÇO,PORTUGAL,SEVILLA FC
189383,27,M. ALBÆK,DENMARK,1. FC KAISERSLAUTERN
220018,23,A. REBIĆ,CROATIA,EINTRACHT FRANKFURT
236288,20,I. MATHEW,NIGERIA,LILLESTRØM SK
183389,28,G. SIO,IVORY COAST,MONTPELLIER HSC
171097,31,M. MOTTA,ITALY,UD ALMERÍA
45186,35,JOAQUÍN,SPAIN,REAL BETIS
200966,30,B. CORGNET,FRANCE,RC STRASBOURG ALSACE
201878,25,V. EYSSERIC,FRANCE,FIORENTINA
185422,25,J. KING,NORWAY,BOURNEMOUTH
200424,27,B. RIENSTRA,NETHERLANDS,WILLEM II
183517,27,A. OGOGO,ENGLAND,SHREWSBURY
200223,23,A. MAHER,NETHERLANDS,FC TWENTE
223402,21,E. TAŞDEMIR,TURKEY,BURSASPOR
214609,27,S. CÁRDENAS,COLOMBIA,ATLÉTICO BUCARAMANGA
199570,27,J. SÁNCHEZ,MEXICO,GUADALAJARA
192658,27,S. JUNG,GERMANY,VFL WOLFSBURG
236441,21,F. BUSTOS,ARGENTINA,INDEPENDIENTE
224423,21,M. WITTEK,GERMANY,SPVGG GREUTHER FÜRTH
176029,30,HÉLDER BARBOSA,PORTUGAL,AKHISAR BELEDIYESPOR
229896,21,JORDI CALAVERA,SPAIN,REAL SPORTING DE GIJÓN
231943,20,RICHARLISON,BRAZIL,WATFORD
215118,33,F. MANRÍQUEZ,CHILE,CD UNIVERSIDAD DE CONCEPCIÓN
185349,29,D. ODOI,BELGIUM,FULHAM
191566,30,PARK JOO HO,KOREA REPUBLIC,ULSAN HYUNDAI FC
200155,24,H. VANAKEN,BELGIUM,CLUB BRUGGE KV
163303,33,G. WHELAN,REPUBLIC OF IRELAND,ASTON VILLA
178251,30,R. DANZÉ,FRANCE,STADE RENNAIS FC
235202,27,I. TOMEČAK,CROATIA,CLUB BRUGGE KV
209594,35,C. MAMMARELLA,ITALY,FC PRO VERCELLI 1892
178417,31,C. MULGREW,SCOTLAND,BLACKBURN ROVERS
190060,26,N. TOKO,DR CONGO,FC ST. GALLEN
207887,23,F. SCHNELLHARDT,GERMANY,MSV DUISBURG
186385,28,A. CLAYTON,ENGLAND,MIDDLESBROUGH
201887,24,D. JOHNSON,JAMAICA,PRESTON NORTH END
159591,36,A. PÉREZ,COLOMBIA,DEPORTIVO CALI
158309,31,GAO LIN,CHINA PR,
161648,30,H. BEN ARFA,FRANCE,PARIS SAINT-GERMAIN
203774,25,WELTHON,BRAZIL,VITÓRIA GUIMARÃES
163796,33,S. DARBION,FRANCE,ESTAC TROYES
192122,28,BÓVEDA,SPAIN,DEPORTIVO DE LA CORUÑA
179591,32,PABLO HERNÁNDEZ,SPAIN,LEEDS UNITED
187705,30,E. HERNÁNDEZ,MEXICO,GUADALAJARA
224600,25,G. ČAUŠIĆ,SERBIA,ARSENAL TULA
236998,21,J. LÉA SILIKI,FRANCE,STADE RENNAIS FC
157515,31,E. VELARDE,MEXICO,MONTERREY
213629,23,E. PULGAR,CHILE,BOLOGNA
212096,24,V. GRIFO,ITALY,BORUSSIA MÖNCHENGLADBACH
186979,27,I. JIMÉNEZ,MEXICO,TIGRES U.A.N.L.
191847,30,A. AL ASTA,SAUDI ARABIA,AL NASSR
193695,33,NÉLSON LENHO,PORTUGAL,CD AVES
53827,35,M. TAYLOR,ENGLAND,SWINDON TOWN
181006,30,SERGINHO,BRAZIL,AKHISAR BELEDIYESPOR
237566,22,K. ZACHARIASSEN,NORWAY,SARPSBORG 08 FF
186200,26,F. BORINI,ITALY,MILAN
199762,25,K. DRYGAS,POLAND,POGOŃ SZCZECIN
193945,26,N. UYSAL,TURKEY,BEŞIKTAŞ JK
193429,26,DOUGLAS,BRAZIL,SL BENFICA
220763,22,R. THOMAS,NEW ZEALAND,PEC ZWOLLE
176071,30,D. MCCARTY,UNITED STATES,CHICAGO FIRE
193693,28,CAUÊ,BRAZIL,OMIYA ARDIJA
230286,25,MICHEL CRUCEIRO,BRAZIL,ATLÉTICO MINEIRO
159261,34,F. QUAGLIARELLA,ITALY,SAMPDORIA
222715,23,OTÁVIO,BRAZIL,FC GIRONDINS DE BORDEAUX
210287,24,J. CÓRDOBA,COLOMBIA,1. FC KÖLN
157617,31,M. STEINHÖFER,GERMANY,SV DARMSTADT 98
149185,32,F. MAGNANELLI,ITALY,SASSUOLO
162891,32,D. JONES,ENGLAND,SHEFFIELD WEDNESDAY
213337,22,ISMAEL,BRAZIL,TEREK GROZNY
139489,34,F. TORRES,MEXICO,PUEBLA FC
183940,28,V. ANITA,NETHERLANDS,LEEDS UNITED
193887,28,H. PÉREZ,PARAGUAY,DEPORTIVO ALAVÉS
223926,20,S. BASTIEN,BELGIUM,CHIEVO VERONA
157741,32,S. BENTIVOGLIO,ITALY,VENEZIA FC
173245,32,R. FERNÁNDEZ,ARGENTINA,CD O'HIGGINS
185068,27,J. RUSSELL,SCOTLAND,SPORTING KANSAS CITY
208602,24,Y. VAN NIEFF,NETHERLANDS,FC GRONINGEN
192537,25,M. LESTIENNE,BELGIUM,MÁLAGA CF
200765,24,M. BEŠIĆ,BOSNIA HERZEGOVINA,MIDDLESBROUGH
209839,24,T. LETSCHERT,NETHERLANDS,SASSUOLO
183966,30,F. RONCAGLIA,ARGENTINA,RC CELTA
193584,28,G. BURGSTALLER,AUSTRIA,FC SCHALKE 04
226273,24,S. DAVIS,UNITED STATES,NEW YORK RED BULLS
105318,36,J. VALDÉS,CHILE,COLO-COLO
213777,20,I. FOSSUM,NORWAY,HANNOVER 96
194359,30,Y. NAGATOMO,JAPAN,GALATASARAY SK
204450,27,P. DIAMANKA,SENEGAL,CD NUMANCIA
162047,32,ZAPATER,SPAIN,REAL ZARAGOZA
230420,33,PIETRSON MENDES,BRAZIL,CHAPECOENSE
124949,32,S. SARIOĞLU,TURKEY,GÖZTEPE SK
190461,25,B. SIGURÐARSON,ICELAND,FC ROSTOV
51412,37,T. CAHILL,AUSTRALIA,MILLWALL
199852,26,N. JØRGENSEN,DENMARK,FEYENOORD
189462,27,J. HOILETT,CANADA,CARDIFF CITY
189235,29,J. HEGELER,GERMANY,BRISTOL CITY
207791,23,Y. POULSEN,DENMARK,RB LEIPZIG
202501,23,DAVID JUNCÀ,SPAIN,SD EIBAR
199940,29,J. CUEVAS,ARGENTINA,CD EVERTON DE VIÑA DEL MAR
208298,27,M. RIVERO,ARGENTINA,PATRONATO
108061,31,R. ZIEGLER,SWITZERLAND,FC DALLAS
183565,29,A. FEICK,GERMANY,1. FC HEIDENHEIM 1846
167524,29,J. TORRES NILO,MEXICO,TIGRES U.A.N.L.
215159,31,W. CAMACHO,URUGUAY,ROSARIO CENTRAL
188499,35,M. IORI,ITALY,CITTADELLA
212183,28,NACHO,SPAIN,REAL VALLADOLID CF
198654,28,A. KOLOMEYTSEV,RUSSIA,LOKOMOTIV MOSCOW
223740,25,EGUARAS,SPAIN,REAL ZARAGOZA
172100,32,G. PEÑALBA,ARGENTINA,UD LAS PALMAS
39386,35,D. BEASLEY,UNITED STATES,HOUSTON DYNAMO
239475,18,J. GONZÁLEZ,MEXICO,MONTERREY
232008,19,LATO,SPAIN,VALENCIA CF
202429,23,D. DA COSTA,GERMANY,EINTRACHT FRANKFURT
226075,26,M. BAKAKIS,GREECE,AEK ATHENS
229104,25,H. FAIK,NETHERLANDS,EXCELSIOR
223726,25,E. KAŞ,TURKEY,KAYSERISPOR
221370,24,M. AL BURAIK,SAUDI ARABIA,AL HILAL
190084,26,P. TACHTSIDIS,GREECE,OLYMPIACOS CFP
207650,22,E. KRAFTH,SWEDEN,BOLOGNA
156894,32,D. PRATLEY,ENGLAND,BOLTON WANDERERS
216749,23,CARLOS MANÉ,PORTUGAL,VFB STUTTGART
206516,22,W. HUGHES,ENGLAND,WATFORD
233601,20,R. SOBHI,EGYPT,STOKE CITY
182836,28,A. CARROLL,ENGLAND,WEST HAM UNITED
190577,29,S. BLANCO,ARGENTINA,PORTLAND TIMBERS
200446,28,CAMILO,BRAZIL,QUERÉTARO
204366,23,J. LOCADIA,NETHERLANDS,BRIGHTON & HOVE ALBION
198079,26,M. BÜCHEL,LIECHTENSTEIN,HELLAS VERONA
211818,23,K. MÖHWALD,GERMANY,1. FC NÜRNBERG
199602,25,J. GUIDETTI,SWEDEN,DEPORTIVO ALAVÉS
210695,25,H. ALEESAMI,NORWAY,PALERMO
187818,25,A. BORYSIUK,POLAND,LECHIA GDAŃSK
233218,23,M. MOHAMMADI,IRAN,TEREK GROZNY
234457,21,P. ETEBO,NIGERIA,UD LAS PALMAS
159145,31,B. GOMIS,FRANCE,GALATASARAY SK
189211,31,SAÚL BERJÓN,SPAIN,REAL OVIEDO
199439,23,M. GREGORITSCH,AUSTRIA,FC AUGSBURG
7826,33,R. VAN PERSIE,NETHERLANDS,FEYENOORD
190636,28,A. RÍOS,MEXICO,DEPORTIVO TOLUCA
192611,28,S. YATABARÉ,MALI,ROYAL ANTWERP FC
216373,29,MARCELO GOIANO,BRAZIL,SC BRAGA
179613,29,B. SAKO,MALI,CRYSTAL PALACE
219510,22,E. OFORI,GHANA,NEW YORK CITY FC
189557,28,A. RISPOLI,ITALY,PALERMO
192123,25,C. WOOD,NEW ZEALAND,BURNLEY
202994,27,HAN KYO WON,KOREA REPUBLIC,JEONBUK HYUNDAI MOTORS
206238,23,IVÁN LÓPEZ,SPAIN,LEVANTE UD
184823,30,DJALMA,ANGOLA,PAOK
199809,25,T. SUŠIĆ,BOSNIA HERZEGOVINA,ROYAL ANTWERP FC
199386,26,B. LINSSEN,NETHERLANDS,VITESSE
209620,22,A. BABA,GHANA,FC SCHALKE 04
194174,25,KEKO,SPAIN,MÁLAGA CF
192492,31,F. ORELLANA,CHILE,SD EIBAR
230425,29,RUBEM ESTEIRO,BRAZIL,SPORT CLUB DO RECIFE
160084,29,I. BOSQUEDO,CHILE,UNIÓN ESPAÑOLA
198190,26,G. CUNNINGHAM,REPUBLIC OF IRELAND,PRESTON NORTH END
199282,27,A. ABRASHI,ALBANIA,SC FREIBURG
229712,21,JORGE,BRAZIL,AS MONACO
177481,31,L. BAAL,FRANCE,STADE RENNAIS FC
228881,20,D. CALABRIA,ITALY,MILAN
196150,32,T. GUTIÉRREZ,COLOMBIA,JUNIOR FC
196916,26,M. PACK,ENGLAND,BRISTOL CITY
115909,36,RUBÉN CASTRO,SPAIN,REAL BETIS
229773,23,G. DZHIKIYA,RUSSIA,SPARTAK MOSCOW
188045,27,MAICÓN,BRAZIL,ANTALYASPOR
214497,25,A. RICAURTE,COLOMBIA,INDEPENDIENTE MEDELLÍN
158969,33,L. PISCULICHI,ARGENTINA,ARGENTINOS JUNIORS
203798,29,F. SEYMOUR,CHILE,UNIVERSIDAD DE CHILE
230272,33,KAUÃ ABRANCHES,BRAZIL,SPORT CLUB DO RECIFE
221660,22,V. LINDELÖF,SWEDEN,MANCHESTER UNITED
219732,22,G. NKOUDOU,FRANCE,BURNLEY
142756,35,P. TORANZO,ARGENTINA,CLUB ATLÉTICO HURACÁN
193177,27,A. TRAORÉ,IVORY COAST,GÖZTEPE SK
172322,29,R. GOREUX,HAITI,STANDARD DE LIÈGE
202311,29,KIM EUN SUN,KOREA REPUBLIC,SUWON SAMSUNG BLUEWINGS
211506,22,J. SWIFT,ENGLAND,READING
200542,30,G. MANIATIS,GREECE,ALANYASPOR
224309,22,JOAN JORDÁN,SPAIN,SD EIBAR
230005,19,T. DAVIES,ENGLAND,EVERTON
193897,24,J. ANANIDZE,GEORGIA,SPARTAK MOSCOW
222475,21,M. THORSBY,NORWAY,SC HEERENVEEN
183815,31,G. FLORES,MEXICO,CRUZ AZUL
219792,22,B. SANTAMARIA,FRANCE,ANGERS SCO
221824,27,PIAO CHENG,CHINA PR,
169607,29,L. CATTERMOLE,ENGLAND,SUNDERLAND
202539,26,L. GRIFFITHS,SCOTLAND,CELTIC
231949,23,S. GHODDOS,IRAN,ÖSTERSUNDS FK
207920,25,E. DURM,GERMANY,BORUSSIA DORTMUND
158966,34,G. MACHÍN,ARGENTINA,ARGENTINOS JUNIORS
198640,24,Z. LABYAD,MOROCCO,FC UTRECHT
215574,21,E. RAKIP,SWEDEN,CRYSTAL PALACE
213498,25,S. MARTINSSON NGOUALI,GABON,HAMMARBY IF
231150,23,J. MONTEIRO,CAPE VERDE,HERACLES ALMELO
190607,29,D. QUINTERO,COLOMBIA,MINNESOTA UNITED FC
170915,31,SASTRE,SPAIN,SD HUESCA
239106,21,L. KOUTRIS,GREECE,OLYMPIACOS CFP
159566,31,ABRAHAM,SPAIN,U.N.A.M.
206114,22,K. OLSSON,SWEDEN,AIK
188352,28,K. GROSSKREUTZ,GERMANY,SV DARMSTADT 98
212212,23,D. KOHR,GERMANY,BAYER 04 LEVERKUSEN
222832,23,JOÃO TEIXEIRA,PORTUGAL,VITÓRIA DE SETÚBAL
192490,29,JUAN VILLAR,SPAIN,CD TENERIFE
193254,30,C. TRIMMEL,AUSTRIA,1. FC UNION BERLIN
46175,34,M. ROSENBERG,SWEDEN,MALMÖ FF
222457,22,B. MENSAH,GHANA,KASIMPAŞA SK
150565,33,H. BEDIMO,CAMEROON,OLYMPIQUE DE MARSEILLE
158293,36,ZHENG ZHI,CHINA PR,
183883,32,S. TSHABALALA,SOUTH AFRICA,KAIZER CHIEFS
201155,24,R. MORRISON,ENGLAND,CLUB ATLAS
192449,26,M. STIEPERMANN,GERMANY,NORWICH CITY
226677,19,J. BACUNA,NETHERLANDS,FC GRONINGEN
226789,20,A. FULGINI,FRANCE,ANGERS SCO
181917,32,L. NORIEGA,MEXICO,QUERÉTARO
203446,26,A. KALI,MOROCCO,FC UTRECHT
231128,21,H. TOLEDO,ARGENTINA,UD LAS PALMAS
224030,19,M. LOPEZ,FRANCE,OLYMPIQUE DE MARSEILLE
198077,26,P. HERRMANN,GERMANY,BORUSSIA MÖNCHENGLADBACH
190593,26,D. ALEKSIĆ,SERBIA,FC ST. GALLEN
214977,24,M. KRANEVITTER,ARGENTINA,ZENIT ST. PETERSBURG
213955,22,S. AZMOUN,IRAN,RUBIN KAZAN
193475,27,P. SOUARÉ,SENEGAL,CRYSTAL PALACE
181247,31,D. PUDIL,CZECH REPUBLIC,SHEFFIELD WEDNESDAY
205555,28,C. JORQUERA,CHILE,BURSASPOR
222400,21,H. WINKS,ENGLAND,TOTTENHAM HOTSPUR
222404,21,M. NORMANN,NORWAY,MOLDE FK
216497,23,M. PHILIPP,GERMANY,BORUSSIA DORTMUND
199110,26,L. MURIEL,COLOMBIA,SEVILLA FC
240309,26,Y. MAKARENKO,UKRAINE,KV KORTRIJK
219998,21,J. MAURI,ITALY,MILAN
216266,21,K. TETE,NETHERLANDS,OLYMPIQUE LYONNAIS
225997,23,B. VERBIČ,SLOVENIA,
192608,28,M. BARTHELMÉ,FRANCE,LA BERRICHONNE DE CHÂTEAUROUX
230487,33,LEO CALDEIRINHA,BRAZIL,CLUB ATHLETICO PARANAENSE
193442,26,L. DUARTE,NETHERLANDS,HERACLES ALMELO
209782,24,S. LARSSON,SWEDEN,FEYENOORD
200434,26,L. CAVANDA,BELGIUM,STANDARD DE LIÈGE
198702,23,K. BARMEN,NORWAY,SK BRANN
207444,24,J. DAMM,MEXICO,TIGRES U.A.N.L.
204307,25,J. KORB,GERMANY,HANNOVER 96
230269,33,CLAUDIO COÍNTRA,BRAZIL,GRÊMIO
176902,34,L. FIGUEROA,CHILE,CD UNIVERSIDAD DE CONCEPCIÓN
224189,24,Y. BARBET,FRANCE,BRENTFORD
210007,25,ANDRÉ RAMALHO,BRAZIL,FC RED BULL SALZBURG
152554,31,G. CLICHY,FRANCE,MEDIPOL BAŞAKŞEHIR FK
240359,20,O. ALDERETE,PARAGUAY,GIMNASIA Y ESGRIMA LA PLATA
223862,28,VASCO ROCHA,PORTUGAL,FC PAÇOS DE FERREIRA
204247,23,K. FREI,TURKEY,MEDIPOL BAŞAKŞEHIR FK
137373,36,M. GOBBI,ITALY,CHIEVO VERONA
179569,30,R. MAJEWSKI,POLAND,LECH POZNAŃ
213937,23,AKETXE,SPAIN,TORONTO FC
205346,24,R. FREDERICKS,ENGLAND,FULHAM
189060,26,A. DRAGOVIĆ,AUSTRIA,LEICESTER CITY
218621,27,F. SÁNCHEZ,ARGENTINA,ESTUDIANTES DE LA PLATA
190887,29,FERNANDO BOB,BRAZIL,MINNESOTA UNITED FC
230202,25,JAILSON CAEIRO,BRAZIL,ATLÉTICO MINEIRO
234396,16,A. DAVIES,CANADA,VANCOUVER WHITECAPS FC
179973,28,M. MORGANELLA,SWITZERLAND,PALERMO
166664,31,MOLINERO,SPAIN,GETAFE CF
206463,21,J. DUDZIAK,GERMANY,FC ST. PAULI
214025,23,C. HIGUITA,COLOMBIA,ORLANDO CITY SC
233223,23,P. BRLEK,CROATIA,WISŁA KRAKÓW
212474,24,TIAGO SILVA,PORTUGAL,CD FEIRENSE
148731,32,A. DANIELSEN,NORWAY,VIKING FK
205686,25,T. SAVANIER,FRANCE,NÎMES OLYMPIQUE
211060,27,ELSINHO,BRAZIL,KAWASAKI FRONTALE
230340,29,LUISINHO CONRADI,BRAZIL,GRÊMIO
201965,24,S. THERN,SWEDEN,IFK NORRKÖPING
208114,26,PATRICK,BRAZIL,VITÓRIA DE SETÚBAL
216796,24,F. CARTABIA,ARGENTINA,DEPORTIVO DE LA CORUÑA
225669,22,K. EHIZIBUE,NETHERLANDS,PEC ZWOLLE
194329,27,JAVI ROS,SPAIN,REAL ZARAGOZA
176406,30,LEE SANG HO,KOREA REPUBLIC,FC SEOUL
167452,35,O. FINK,GERMANY,FORTUNA DÜSSELDORF
171971,30,L. CRAIG,SCOTLAND,ST. JOHNSTONE FC
198840,31,ABRAHAM,SPAIN,GIMNÀSTIC DE TARRAGONA
225931,20,M. DUELUND,DENMARK,FC MIDTJYLLAND
229984,20,B. CHILWELL,ENGLAND,LEICESTER CITY
204684,25,M. SEUNTJENS,NETHERLANDS,AZ ALKMAAR
159171,31,JURADO,SPAIN,RCD ESPANYOL
210118,28,HÉLDER LOPES,PORTUGAL,AEK ATHENS
215798,20,M. CORNET,IVORY COAST,OLYMPIQUE LYONNAIS
219127,20,P. GALDAMES,CHILE,UNIÓN ESPAÑOLA
185090,28,B. MOUKANDJO,CAMEROON,
207806,24,B. DICKENSON,ENGLAND,COLCHESTER UNITED
162221,31,F. HAROUN,BELGIUM,ROYAL ANTWERP FC
220659,21,J. BROWNHILL,ENGLAND,BRISTOL CITY
152747,30,A. LENNON,ENGLAND,BURNLEY
194957,25,P. JONES,ENGLAND,MANCHESTER UNITED
222215,22,P. STRAND,NORWAY,MOLDE FK
183870,29,A. MOUNIER,FRANCE,PANATHINAIKOS FC
111093,33,REYES,SPAIN,CÓRDOBA CF
184816,30,N. DAGHFOUS,TUNISIA,SV SANDHAUSEN
197681,24,G. IMBULA,FRANCE,TOULOUSE FOOTBALL CLUB
230507,25,NICHOLAS ALDAIR,BRAZIL,SPORT CLUB DO RECIFE
213345,21,K. COMAN,FRANCE,FC BAYERN MÜNCHEN
188607,29,R. SALINAS,MEXICO,DEPORTIVO TOLUCA
138336,33,B. HOLMAN,AUSTRALIA,BRISBANE ROAR
193185,26,S. MALONE,ENGLAND,HUDDERSFIELD TOWN
183284,32,A. CHEDJOU,CAMEROON,MEDIPOL BAŞAKŞEHIR FK
190633,27,H. DALSGAARD,DENMARK,BRENTFORD
193796,27,ISMA LÓPEZ,SPAIN,REAL SPORTING DE GIJÓN
203864,24,B. ZUCULINI,ARGENTINA,RIVER PLATE
238744,18,W. MCKENNIE,UNITED STATES,FC SCHALKE 04
149064,33,C. MOLINARO,ITALY,TORINO
214998,32,M. BOGADO,ARGENTINA,CLUB ATLÉTICO HURACÁN
233029,26,R. ALIENDRO,ARGENTINA,ATLÉTICO TUCUMÁN
189358,28,S. KAGAWA,JAPAN,BORUSSIA DORTMUND
163261,32,P. BARDSLEY,SCOTLAND,BURNLEY
219871,23,J. MEDRANDA,COLOMBIA,SPORTING KANSAS CITY
223816,23,J. RODRÍGUEZ,URUGUAY,SANTOS LAGUNA
230065,20,S. SERDAR,GERMANY,1. FSV MAINZ 05
194956,30,EDGAR COSTA,PORTUGAL,CLUBE SPORT MARÍTIMO
233301,19,R. NISSEN KRISTENSEN,DENMARK,AJAX
222467,23,IVI,SPAIN,LEVANTE UD
